,worker_id,english_first_language_x,rev_id_x,toxicity,toxicity_score,english_first_language_y,rev_id_y,aggression,aggression_score,gender,english_first_language,age_group,education
976,1852,0.0,312422170.82042253,0.13380281690140844,-0.10211267605633803,0.0,303228965.65384614,0.16083916083916083,0.038461538461538464,female,0,30-45,hs
977,1853,0.0,296922633.67447305,0.08899297423887588,-0.17798594847775176,0.0,284250873.76368874,0.13544668587896252,0.043227665706051875,male,0,30-45,some
978,1855,0.0,304424422.97897196,0.056074766355140186,0.5514018691588785,0.0,294819612.52873564,0.05747126436781609,0.14942528735632185,female,0,45-60,hs
979,1856,0.0,295187560.10538644,0.12646370023419204,-0.06791569086651054,0.0,293346590.53107345,0.2862523540489642,-0.3973634651600753,female,0,30-45,professional
980,1858,1.0,295667282.7592593,0.25925925925925924,-0.2916666666666667,0.0,332365656.21428573,0.05952380952380952,-0.047619047619047616,male,1,18-30,professional
981,1859,0.0,298959965.7004405,0.07488986784140969,0.8325991189427313,0.0,262131786.3809524,0.1360544217687075,0.6122448979591837,male,0,18-30,hs
982,1862,0.0,298764414.1285047,0.102803738317757,0.7009345794392523,0.0,312040245.93413174,0.09580838323353294,-0.09181636726546906,male,0,30-45,bachelors
983,1864,1.0,304267234.9494681,0.13297872340425532,-0.026595744680851064,0.0,297591288.06785136,0.09693053311793215,-0.07592891760904685,female,1,45-60,hs
984,1865,0.0,302955221.7208238,0.08924485125858124,-0.059496567505720827,0.0,333711300.8414634,0.012195121951219513,0.3170731707317073,male,0,18-30,professional
985,1868,0.0,301548104.3561321,0.1320754716981132,0.5801886792452831,0.0,286772683.56787765,0.1835564053537285,-0.08221797323135756,female,0,30-45,bachelors
986,1869,0.0,306629838.4109589,0.15296803652968036,-0.091324200913242,0.0,303592491.2379421,0.09003215434083602,-0.03536977491961415,male,0,30-45,hs
987,1878,1.0,306409047.2735632,0.135632183908046,0.3586206896551724,0.0,306924433.0,0.1320754716981132,-0.2893081761006289,male,1,18-30,professional
988,1879,0.0,303745853.54028434,0.15402843601895735,0.4194312796208531,0.0,313215522.89048994,0.16714697406340057,0.8501440922190202,male,0,30-45,bachelors
989,1885,0.0,304182733.4894118,0.11764705882352941,-0.14823529411764705,0.0,293621649.7513812,0.27348066298342544,-0.27348066298342544,female,0,18-30,hs
990,1890,0.0,300166525.3183024,0.1246684350132626,0.10079575596816977,0.0,285947704.0,0.060498220640569395,-0.06761565836298933,female,0,Over 60,some
991,1891,0.0,303626839.27803737,0.1939252336448598,0.544392523364486,0.0,330306561.83864117,0.07643312101910828,-0.21443736730360935,female,0,30-45,hs
992,1893,0.0,300186219.7384259,0.05324074074074074,-0.046296296296296294,0.0,295391480.4897959,0.1564625850340136,-0.11791383219954649,male,0,30-45,professional
993,1894,0.0,302424904.55825245,0.1383495145631068,0.2354368932038835,0.0,306310035.880597,0.13930348258706468,0.31343283582089554,male,0,18-30,hs
994,1898,0.0,294724486.78494626,0.11827956989247312,0.021505376344086023,0.0,308244501.4935484,0.07580645161290323,-0.22741935483870968,male,0,18-30,professional
995,1899,0.0,288979299.7546296,0.1527777777777778,0.5856481481481481,0.0,309659983.6304348,0.26811594202898553,-0.2753623188405797,male,0,18-30,bachelors
996,1900,1.0,292607929.39069766,0.06046511627906977,0.03953488372093023,0.0,268309418.2173913,0.30434782608695654,-0.6521739130434783,female,1,18-30,masters
997,1901,1.0,294569534.0835267,0.14385150812064965,-0.18793503480278423,0.0,297359511.30395913,0.19284802043422733,-0.43167305236270753,female,1,18-30,bachelors
998,1904,0.0,291129031.33411765,0.07764705882352942,-0.06588235294117648,0.0,327353931.6666667,0.16666666666666666,0.6666666666666666,male,0,30-45,bachelors
999,1906,0.0,322995491.4513889,0.1412037037037037,-0.09722222222222222,0.0,302487005.7776097,0.22692889561270801,-0.2632375189107413,male,0,30-45,hs
1000,1907,0.0,310176474.30536133,0.17715617715617715,0.07459207459207459,0.0,281695347.4853801,0.24561403508771928,-0.3157894736842105,male,0,45-60,bachelors
1001,1909,0.0,293327627.06164384,0.2853881278538813,-0.16666666666666666,0.0,309435127.33449477,0.24738675958188153,-0.4965156794425087,male,0,18-30,professional
1002,1910,1.0,287926931.4235294,0.16470588235294117,-0.07294117647058823,1.0,314563916.9489247,0.2553763440860215,0.08602150537634409,male,1,18-30,hs
1003,1912,0.0,317527338.5069444,0.12268518518518519,0.03935185185185185,0.0,297881827.59695816,0.19771863117870722,-0.37515842839036756,male,0,18-30,bachelors
1004,1917,0.0,292819850.1103448,0.09425287356321839,-0.07816091954022988,0.0,286720144.7624521,0.13409961685823754,-0.18773946360153257,male,0,30-45,hs
1005,1920,1.0,286269351.275,0.275,0.1,0.0,286410936.11702126,0.09574468085106383,-0.010638297872340425,male,1,18-30,hs
1006,1921,0.0,288903421.6935484,0.16589861751152074,-0.08294930875576037,0.0,294286046.287257,0.14254859611231102,-0.22462203023758098,male,0,18-30,hs
1007,1925,0.0,303825605.2723112,0.17620137299771166,0.5263157894736842,0.0,315729275.4793388,0.42699724517906334,-0.12672176308539945,male,0,18-30,hs
1008,1928,0.0,300334378.9392523,0.1588785046728972,-0.2266355140186916,0.0,307286965.9329897,0.14432989690721648,-0.1134020618556701,male,0,30-45,masters
1009,1930,0.0,298257563.3496503,0.14918414918414918,-0.1258741258741259,0.0,300299907.7586207,0.017241379310344827,-0.05172413793103448,male,0,18-30,masters
1010,1931,1.0,289190398.5404157,0.14318706697459585,0.40415704387990764,0.0,302883646.3779841,0.356763925729443,-0.356763925729443,female,1,45-60,hs
1011,1933,0.0,300112176.88505745,0.47586206896551725,0.0,0.0,311010305.8483412,0.04739336492890995,0.16587677725118483,male,0,30-45,bachelors
1012,1934,0.0,296028484.2631579,0.14874141876430205,0.6613272311212814,0.0,297262478.4030875,0.411663807890223,-0.5986277873070326,female,0,18-30,bachelors
1013,1935,0.0,305028140.0627907,0.08604651162790698,-0.011627906976744186,0.0,300121154.49065423,0.21495327102803738,-0.2827102803738318,male,0,45-60,professional
1014,1936,0.0,317251767.0760369,0.06451612903225806,0.6912442396313364,0.0,306159763.4780115,0.15296367112810708,-0.3652007648183556,male,0,18-30,hs
1015,1940,1.0,292936161.8729792,0.12009237875288684,0.2840646651270208,0.0,263556784.5402299,0.22988505747126436,0.034482758620689655,female,1,30-45,professional
1016,1942,0.0,306669768.0347222,0.16666666666666666,0.016203703703703703,0.0,283578021.59006214,0.10248447204968944,-0.040372670807453416,male,0,18-30,bachelors
1017,1944,1.0,287120465.3510393,0.22170900692840648,0.004618937644341801,0.0,294393809.3552632,0.0847953216374269,-0.12719298245614036,female,1,30-45,bachelors
1018,1945,0.0,301849428.023753,0.12589073634204276,-0.04513064133016627,0.0,291567853.127451,0.042483660130718956,-0.049019607843137254,female,0,30-45,bachelors
1019,1946,1.0,300696770.3405405,0.11351351351351352,0.1945945945945946,0.0,297038591.04977375,0.11463046757164404,-0.167420814479638,female,1,30-45,hs
1020,1949,0.0,296381418.06392694,0.1735159817351598,0.03881278538812785,1.0,234951997.41666666,0.16666666666666666,-0.1111111111111111,female,0,18-30,bachelors
1021,1951,0.0,297685498.3211845,0.2824601366742597,0.04555808656036447,0.0,316419215.5396518,0.07930367504835589,-0.11992263056092843,male,0,30-45,bachelors
1022,1952,0.0,307186419.8428246,0.18906605922551253,0.03189066059225513,0.0,294039382.3958333,0.2881944444444444,-0.5347222222222222,male,0,18-30,hs
1023,1956,0.0,306456570.3333333,0.16666666666666666,0.632420091324201,0.0,289881763.8282051,0.20512820512820512,-0.28205128205128205,male,0,18-30,hs
1024,1958,0.0,291434005.66511625,0.08604651162790698,0.5558139534883721,0.0,292540089.5495751,0.20113314447592068,-0.24645892351274787,male,0,30-45,bachelors
1025,1959,0.0,300824493.59310347,0.06896551724137931,0.5218390804597701,0.0,303316129.4536083,0.010309278350515464,-0.020618556701030927,male,0,30-45,bachelors
1026,1961,1.0,326599505.7826087,0.18764302059496568,0.013729977116704805,1.0,315981014.46043164,0.26618705035971224,-0.3381294964028777,male,1,30-45,bachelors
1027,1966,0.0,297644916.7605634,0.12394366197183099,0.43661971830985913,0.0,293155994.5848624,0.13302752293577982,-0.22935779816513763,female,0,30-45,hs
1028,1967,0.0,301587955.46511626,0.14186046511627906,0.4372093023255814,0.0,303334626.297561,0.375609756097561,-0.526829268292683,female,0,30-45,masters
1029,1968,0.0,290759617.775463,0.1111111111111111,0.6342592592592593,1.0,294101461.95652175,0.16231884057971013,-0.17391304347826086,female,0,18-30,bachelors
1030,1971,0.0,310800224.5423341,0.11441647597254005,-0.036613272311212815,1.0,298164720.4852941,0.16911764705882354,-0.21323529411764705,male,0,18-30,professional
1031,1973,0.0,311685282.1857798,0.14678899082568808,0.6215596330275229,0.0,287586857.50549453,0.03296703296703297,-0.018315018315018316,male,0,18-30,hs
1032,1974,0.0,319117189.9393064,0.11271676300578035,0.6560693641618497,1.0,251763233.625,0.0625,0.1875,male,0,30-45,bachelors
1033,1978,0.0,309422817.682243,0.0630841121495327,-0.06775700934579439,0.0,301329722.83203125,0.1484375,-0.23046875,male,0,18-30,bachelors
1034,1982,0.0,304799284.62903225,0.15207373271889402,-0.14746543778801843,0.0,327377747.6354167,0.15625,0.15625,male,0,18-30,bachelors
1035,1986,0.0,294617052.5102975,0.19221967963386727,-0.07551487414187644,0.0,313400024.40931374,0.11274509803921569,-0.33578431372549017,female,0,18-30,masters
1036,1990,0.0,298309312.3939394,0.053613053613053616,-0.05128205128205128,0.0,281961052.9874214,0.03773584905660377,-0.039832285115303984,male,0,18-30,hs
1037,1994,0.0,297969019.0825688,0.11238532110091744,0.7201834862385321,0.0,298748938.49328214,0.2399232245681382,-0.43761996161228406,female,0,18-30,hs
1038,1995,0.0,303232662.78571427,0.07603686635944701,0.1382488479262673,0.0,295386807.96,0.12,-0.135,male,0,30-45,masters
1039,1998,0.0,296465881.5555556,0.14351851851851852,0.5787037037037037,0.0,272949536.1197917,0.3541666666666667,-0.3385416666666667,male,0,30-45,hs
1040,1999,0.0,303515666.0069284,0.13163972286374134,0.6304849884526559,0.0,285515110.9739583,0.0625,-0.11458333333333333,male,0,18-30,professional
1041,2002,1.0,302754731.55608594,0.10501193317422435,-0.15513126491646778,0.0,305052756.2201258,0.09748427672955975,-0.04716981132075472,male,1,18-30,bachelors
1042,2005,0.0,299356791.2468355,0.3291139240506329,0.189873417721519,0.0,307985902.69140625,0.078125,-0.109375,male,0,30-45,hs
1043,2006,0.0,310044689.5083933,0.0671462829736211,-0.03117505995203837,0.0,301659302.4752475,0.027227722772277228,-0.07920792079207921,male,0,18-30,hs
1044,2007,0.0,314923165.7692308,0.2517482517482518,0.3916083916083916,0.0,295155290.7995868,0.1322314049586777,-0.33264462809917356,female,0,45-60,bachelors
1045,2010,0.0,307348838.99441344,0.061452513966480445,0.2346368715083799,0.0,303588152.03649634,0.2664233576642336,-0.38686131386861317,male,0,18-30,bachelors
1046,2013,0.0,288448184.30454546,0.1159090909090909,-0.02727272727272727,0.0,307640464.2906977,0.031007751937984496,-0.027131782945736434,male,0,30-45,masters
1047,2014,0.0,303293206.32093024,0.06976744186046512,-0.013953488372093023,0.0,310006368.94736844,0.05263157894736842,0.08421052631578947,male,0,18-30,bachelors
1048,2022,0.0,306232615.7258065,0.21658986175115208,0.4838709677419355,0.0,296895489.6701571,0.06806282722513089,-0.05759162303664921,male,0,30-45,hs
1049,2026,0.0,283505660.0257611,0.09836065573770492,0.0,1.0,298641597.25414366,0.15193370165745856,-0.17679558011049723,male,0,18-30,bachelors
1050,2027,0.0,303429352.16284406,0.13073394495412843,-0.0963302752293578,0.0,308335752.3605769,0.11378205128205128,-0.11858974358974358,male,0,30-45,professional
1051,2031,0.0,313976393.27323943,0.13802816901408452,0.704225352112676,0.0,295068157.98932385,0.07473309608540925,-0.099644128113879,male,0,18-30,hs
1052,2032,0.0,303022663.3995381,0.11316397228637413,0.7020785219399538,1.0,316386948.38435376,0.11564625850340136,-0.07482993197278912,male,0,18-30,bachelors
1053,2034,0.0,298683901.2173913,0.12128146453089245,0.15102974828375287,1.0,281688140.2408377,0.24083769633507854,-0.31413612565445026,female,0,Over 60,hs
1054,2036,0.0,303208250.9661017,0.062146892655367235,0.7740112994350282,0.0,287406644.298893,0.05166051660516605,-0.12177121771217712,male,0,18-30,masters
1055,2037,0.0,313270675.28727275,0.09090909090909091,0.72,0.0,291840546.5595855,0.03626943005181347,-0.025906735751295335,male,0,Under 18,hs
1056,2038,0.0,297265075.6330275,0.16743119266055045,0.3967889908256881,1.0,291295669.8943662,0.1267605633802817,-0.11971830985915492,female,0,30-45,bachelors
1057,2040,0.0,312261222.5475638,0.13225058004640372,0.3689095127610209,1.0,269888126.65656567,0.10101010101010101,-0.1414141414141414,female,0,,bachelors
1058,2041,0.0,306944876.6658986,0.22580645161290322,-0.17050691244239632,1.0,282737460.4489796,0.08163265306122448,-0.15306122448979592,male,0,18-30,hs
1059,2042,0.0,303949708.99523807,0.09285714285714286,0.7285714285714285,0.0,280545059.20320857,0.22994652406417113,0.5454545454545454,male,0,18-30,hs
1060,2045,0.0,297935600.71702635,0.09592326139088729,0.08872901678657075,0.0,301988059.17343175,0.11439114391143912,-0.17343173431734318,female,0,18-30,bachelors
1061,2047,0.0,303824082.80516434,0.24882629107981222,0.4014084507042254,1.0,293063179.08411217,0.11214953271028037,-0.17757009345794392,female,0,30-45,bachelors
1062,2052,0.0,307135381.9881797,0.1111111111111111,0.8534278959810875,0.0,305745189.8888889,0.20833333333333334,-0.3055555555555556,male,0,30-45,professional
1063,2053,0.0,303463150.88461536,0.11538461538461539,0.6153846153846154,1.0,323646564.0742358,0.22270742358078602,-0.2096069868995633,female,0,45-60,hs
1064,2055,0.0,311336820.23459715,0.2014218009478673,-0.13270142180094788,0.0,295420262.3208556,0.0677361853832442,-0.17290552584670232,male,0,18-30,hs
1065,2057,1.0,288445325.0878378,0.11486486486486487,0.6790540540540541,0.0,284364411.49242425,0.6818181818181818,-0.6477272727272727,male,1,18-30,hs
1066,2059,0.0,287954063.1079812,0.11971830985915492,0.812206572769953,1.0,301016463.56914896,0.2624113475177305,-0.32978723404255317,male,0,18-30,bachelors
1067,2063,0.0,295136558.8855835,0.19908466819221968,0.3340961098398169,0.0,317383874.82258064,0.05913978494623656,-0.021505376344086023,female,0,30-45,professional
1068,2071,0.0,289020920.2768879,0.16704805491990846,0.009153318077803204,0.0,298259475.0158416,0.12277227722772277,-0.3564356435643564,male,0,18-30,hs
1069,2072,0.0,290992861.1540284,0.3744075829383886,-0.45023696682464454,1.0,287873551.5510204,0.15816326530612246,0.05612244897959184,male,0,18-30,hs
1070,2075,0.0,267663747.64285713,0.05357142857142857,0.29464285714285715,0.0,310744997.29446065,0.29737609329446063,-0.4606413994169096,female,0,30-45,bachelors
1071,2079,0.0,276697425.5882353,0.058823529411764705,0.47058823529411764,1.0,283170708.43147206,0.15228426395939088,-0.13705583756345177,female,0,45-60,hs
1072,2080,0.0,300533794.6143187,0.15011547344110854,0.44110854503464203,0.0,262743707.52083334,0.08333333333333333,-0.08854166666666667,male,0,30-45,hs
1073,2084,0.0,297845331.7744186,0.10232558139534884,0.6627906976744186,0.0,317051629.0105263,0.42105263157894735,-0.4052631578947368,female,0,30-45,bachelors
1074,2085,0.0,300015153.97906977,0.10232558139534884,0.6534883720930232,0.0,289973075.01476014,0.39114391143911437,-0.3837638376383764,female,0,30-45,bachelors
1075,2087,0.0,282393103.15242493,0.13856812933025403,0.5981524249422633,0.0,289505519.19101125,0.4044943820224719,-0.4859550561797753,male,0,18-30,hs
1076,2089,0.0,300437068.12032086,0.0962566844919786,0.2192513368983957,0.0,283702215.73992676,0.040293040293040296,-0.05128205128205128,male,0,30-45,professional
1077,2090,0.0,292720382.82608694,0.08924485125858124,-0.12585812356979406,0.0,313507931.45789474,0.04736842105263158,-0.07894736842105263,female,0,18-30,hs
1078,2092,1.0,298474506.12235296,0.14588235294117646,0.32235294117647056,0.0,299095481.9434783,0.05652173913043478,0.17608695652173914,female,1,30-45,bachelors
1079,2093,0.0,301334515.5257009,0.19158878504672897,0.3411214953271028,0.0,277976231.52717394,0.05434782608695652,-0.1358695652173913,male,0,45-60,hs
1080,2096,1.0,295405343.0023202,0.15777262180974477,0.1368909512761021,0.0,282528144.6902655,0.1592920353982301,-0.13274336283185842,male,1,,hs
1081,2097,0.0,297932652.995338,0.13752913752913754,-0.04195804195804196,0.0,293105131.4345238,0.16865079365079366,-0.14484126984126985,male,0,30-45,masters
1082,2098,0.0,305413662.7337963,0.14814814814814814,0.31712962962962965,0.0,281662799.9285714,0.2857142857142857,-0.3469387755102041,female,0,30-45,masters
1083,2099,0.0,301438840.8192771,0.25060240963855424,-0.25301204819277107,0.0,300841895.59313726,0.125,-0.07352941176470588,female,0,18-30,hs
1084,2100,1.0,289191702.11214954,0.10981308411214953,0.35046728971962615,0.0,287097841.91549295,0.04225352112676056,0.15492957746478872,male,1,30-45,professional
1085,2101,0.0,303904538.50348026,0.1136890951276102,-0.1531322505800464,0.0,280024711.72164947,0.10824742268041238,-0.0979381443298969,male,0,18-30,bachelors
1086,2103,0.0,294637305.5768322,0.16784869976359337,0.6099290780141844,0.0,310578022.84090906,0.14204545454545456,-0.24431818181818182,male,0,30-45,professional
1087,2104,0.0,294684569.0115741,0.1087962962962963,0.33796296296296297,0.0,298994042.4307692,0.2358974358974359,-0.23076923076923078,male,0,30-45,bachelors
1088,2105,0.0,291274557.15898615,0.11059907834101383,0.29723502304147464,1.0,276648696.1131498,0.2324159021406728,-0.2599388379204893,male,0,30-45,bachelors
1089,2109,1.0,313466506.6384181,0.2514124293785311,0.3446327683615819,0.0,310199888.3526012,0.06358381502890173,-0.08092485549132948,male,1,30-45,hs
1090,2110,1.0,298847728.60784316,0.19047619047619047,-0.011204481792717087,0.0,242889049.55555555,0.4444444444444444,-0.4444444444444444,female,1,18-30,bachelors
1091,2111,0.0,306456723.8417431,0.16743119266055045,-0.034403669724770644,0.0,303759740.9489796,0.12755102040816327,-0.07653061224489796,male,0,30-45,bachelors
1092,2112,0.0,299381680.8429561,0.16859122401847576,0.04387990762124711,0.0,258626449.46938777,0.10204081632653061,-0.12244897959183673,female,0,18-30,bachelors
1093,2113,0.0,305788410.4896552,0.2,0.36091954022988504,0.0,312433282.9498069,0.15444015444015444,0.5907335907335908,male,0,30-45,hs
1094,2116,0.0,296975223.14519906,0.1756440281030445,0.5269320843091335,0.0,260916955.0514286,0.2857142857142857,-0.45714285714285713,male,0,Under 18,hs
1095,2118,0.0,293515567.5648649,0.11891891891891893,0.6837837837837838,1.0,276584061.55755395,0.15467625899280577,-0.04316546762589928,male,0,18-30,bachelors
1096,2122,0.0,298285684.93166286,0.0774487471526196,-0.025056947608200455,0.0,302511652.28846157,0.5865384615384616,-0.5480769230769231,female,0,18-30,bachelors
1097,2123,1.0,311379784.4524362,0.12296983758700696,0.1554524361948956,0.0,295671740.5585586,0.26576576576576577,-0.3130630630630631,male,1,18-30,bachelors
1098,2124,0.0,298120636.4910714,0.15178571428571427,0.24107142857142858,1.0,315930616.79350346,0.16937354988399073,-0.13109048723897912,female,0,30-45,masters
1099,2126,1.0,299335836.678487,0.11583924349881797,0.34988179669030733,1.0,254928301.64044943,0.15730337078651685,0.0898876404494382,male,1,30-45,masters
1100,2128,0.0,299349176.6177156,0.04895104895104895,-0.07459207459207459,0.0,280011893.1231343,0.2462686567164179,0.06716417910447761,female,0,18-30,bachelors
1101,2131,0.0,295634947.04186046,0.08837209302325581,-0.05116279069767442,0.0,301729828.25513905,0.28053204353083433,-0.39298669891172916,female,0,18-30,hs
1102,2132,0.0,306332055.3387471,0.18097447795823665,-0.16937354988399073,0.0,308709370.6048193,0.21204819277108433,-0.0891566265060241,female,0,18-30,bachelors
1103,2133,0.0,315930042.27380955,0.2714285714285714,-0.004761904761904762,0.0,292423569.88110965,0.13738441215323646,-0.06605019815059446,male,0,18-30,bachelors
1104,2136,0.0,294221566.6043689,0.2087378640776699,0.0412621359223301,0.0,302773505.6330645,0.04435483870967742,0.2540322580645161,female,0,30-45,professional
1105,2139,1.0,310669275.19392526,0.24065420560747663,-0.1985981308411215,0.0,321230758.0769231,0.5128205128205128,-0.7538461538461538,female,1,18-30,bachelors
1106,2140,0.0,326271574.5229358,0.08944954128440367,-0.0389908256880734,0.0,294775127.1942857,0.13523809523809524,-0.3504761904761905,female,0,Over 60,masters
1107,2145,0.0,295801580.3611111,0.18888888888888888,0.2388888888888889,0.0,284169420.8097448,0.31554524361948955,-0.5266821345707656,female,0,18-30,bachelors
1108,2146,0.0,319250020.5588915,0.13163972286374134,0.0023094688221709007,1.0,289904527.0566038,0.5212264150943396,-0.5613207547169812,male,0,Under 18,some
1109,2155,0.0,306152870.94623655,0.10215053763440861,0.43010752688172044,0.0,322036213.6363636,0.5818181818181818,-1.0,female,0,18-30,some
1110,2159,0.0,297131827.7939815,0.10416666666666667,0.14814814814814814,0.0,290414628.0022779,0.07972665148063782,-0.12072892938496584,male,0,30-45,hs
1111,2165,0.0,297279067.8287037,0.09490740740740741,0.16203703703703703,0.0,311618520.38933766,0.1260096930533118,-0.1421647819063005,male,0,30-45,bachelors
1112,2167,0.0,299360489.4488372,0.09767441860465116,0.43023255813953487,0.0,288866993.1017274,0.28982725527831094,-0.3934740882917466,male,0,18-30,bachelors
1113,2168,0.0,298808197.51288056,0.3114754098360656,-0.30679156908665106,0.0,306464815.5472973,0.28153153153153154,-0.3918918918918919,male,0,30-45,masters
1114,2170,0.0,309016026.6085714,0.19142857142857142,0.38,1.0,293538711.35227275,0.6363636363636364,-0.8409090909090909,male,0,18-30,hs
1115,2172,1.0,288306124.3175355,0.1872037914691943,0.09004739336492891,0.0,269933084.1902174,0.14673913043478262,-0.14130434782608695,female,1,45-60,hs
1116,2174,0.0,292801229.5856481,0.06944444444444445,0.05555555555555555,0.0,299420149.4896074,0.14780600461893764,-0.27251732101616627,female,0,30-45,bachelors
1117,2176,1.0,293470991.98888886,0.10555555555555556,0.17777777777777778,1.0,297395532.0209059,0.09581881533101046,-0.12369337979094076,female,1,30-45,hs
1118,2177,0.0,295129875.1144165,0.17162471395881007,0.5080091533180778,1.0,310982727.79613733,0.07510729613733906,-0.18669527896995708,male,0,30-45,hs
1119,2179,0.0,308437385.5175097,0.19455252918287938,0.3424124513618677,0.0,312827256.80794704,0.152317880794702,-0.32450331125827814,male,0,45-60,professional
1120,2183,0.0,302478982.0640244,0.14634146341463414,0.03353658536585366,0.0,310675877.3476764,0.10671256454388985,-0.2736660929432014,male,0,30-45,hs
1121,2184,0.0,288867797.4285714,0.21428571428571427,-0.22285714285714286,0.0,294956655.4506066,0.08838821490467938,-0.24956672443674177,male,0,18-30,bachelors
1122,2185,1.0,301593939.7915691,0.22950819672131148,0.4707259953161593,0.0,299746360.86756754,0.22432432432432434,-0.31891891891891894,female,1,18-30,bachelors
1123,2188,0.0,300980017.3277512,0.18181818181818182,0.5813397129186603,0.0,336563323.4767442,0.32558139534883723,-0.47674418604651164,male,0,18-30,bachelors
1124,2191,0.0,351481486.4166667,0.26785714285714285,0.05357142857142857,0.0,289804064.2209302,0.11627906976744186,-0.26744186046511625,female,0,18-30,masters
1125,2192,1.0,322175803.5955056,0.14606741573033707,0.42696629213483145,0.0,292576823.815534,0.10679611650485436,-0.10355987055016182,female,1,Under 18,hs
1126,2194,0.0,290097213.2430556,0.08564814814814815,0.09722222222222222,0.0,241730660.02469134,0.38271604938271603,-0.6172839506172839,male,0,30-45,professional
1127,2198,0.0,298204346.94930875,0.22119815668202766,0.43548387096774194,0.0,308595207.8783455,0.22871046228710462,-0.43795620437956206,male,0,18-30,bachelors
1128,2199,0.0,304611659.4953917,0.0944700460829493,0.16129032258064516,0.0,317344583.2235294,0.4647058823529412,-0.5647058823529412,male,0,18-30,professional
1129,2200,0.0,303507966.4342723,0.06572769953051644,0.7206572769953051,0.0,309638886.54545456,0.5,-0.5681818181818182,male,0,30-45,hs
1130,2202,0.0,319078213.4930556,0.1412037037037037,0.5115740740740741,1.0,317084590.180758,0.1457725947521866,-0.26822157434402333,male,0,18-30,bachelors
1131,2204,0.0,319941024.891455,0.08545034642032333,-0.06466512702078522,1.0,280572459.8186813,0.2857142857142857,-0.12637362637362637,female,0,18-30,professional
1132,2205,0.0,317311599.0344037,0.07110091743119266,0.011467889908256881,1.0,311564586.2129032,0.32903225806451614,-0.49032258064516127,male,0,30-45,professional
1133,2210,0.0,304326691.07888633,0.1368909512761021,0.5336426914153132,1.0,281588745.75179857,0.20503597122302158,-0.1079136690647482,male,0,30-45,hs
1134,2213,0.0,314595635.2013889,0.2361111111111111,-0.037037037037037035,0.0,296514889.73571426,0.05714285714285714,-0.09285714285714286,female,0,18-30,masters
1135,2218,0.0,303747539.1981352,0.08857808857808858,-0.03263403263403263,0.0,285189060.42391306,0.07608695652173914,-0.08695652173913043,male,0,18-30,professional
1136,2220,1.0,334451842.3333333,0.05555555555555555,0.19444444444444445,0.0,283244607.48416287,0.11312217194570136,-0.049773755656108594,male,1,,bachelors
1137,2221,1.0,305941255.474537,0.25462962962962965,0.41435185185185186,0.0,278364676.2692308,0.10989010989010989,-0.17032967032967034,male,1,45-60,professional
1138,2231,0.0,302959595.44028103,0.0936768149882904,-0.07494145199063232,0.0,313594113.0541176,0.2,-0.29411764705882354,female,0,30-45,bachelors
1139,2234,0.0,304955553.625,0.14642857142857144,0.16785714285714284,1.0,311060175.0816327,0.2585034013605442,-0.3469387755102041,female,0,30-45,bachelors
1140,2235,0.0,308681984.0877598,0.15473441108545036,0.23094688221709006,0.0,303827898.109375,0.49609375,-0.578125,female,0,30-45,hs
1141,2238,0.0,303052463.9587156,0.11009174311926606,0.4334862385321101,0.0,304454367.6985294,0.0661764705882353,-0.18382352941176472,male,0,30-45,bachelors
1142,2242,0.0,291014098.0969267,0.0851063829787234,0.48936170212765956,0.0,298859226.97572076,0.08042488619119878,-0.15022761760242792,female,0,30-45,hs
1143,2243,0.0,301684104.5849057,0.1650943396226415,-0.12264150943396226,0.0,293576332.70388347,0.41262135922330095,-0.40048543689320387,female,0,18-30,bachelors
1144,2245,0.0,302143681.36633664,0.1485148514851485,0.7623762376237624,0.0,271391481.6077348,0.1712707182320442,-0.23204419889502761,female,0,18-30,masters
1145,2246,0.0,292954558.3403756,0.09389671361502347,-0.07746478873239436,0.0,301341278.5512195,0.6439024390243903,-0.7707317073170732,male,0,18-30,some
1146,2247,0.0,289329270.4965035,0.09324009324009325,-0.03263403263403263,1.0,333325784.8148148,0.018518518518518517,-0.009259259259259259,male,0,18-30,bachelors
1147,2248,1.0,312520823.4421296,0.1388888888888889,0.25462962962962965,0.0,288597420.7560241,0.09939759036144578,-0.1536144578313253,male,1,30-45,doctorate
1148,2249,0.0,299760192.4490741,0.08564814814814815,0.006944444444444444,0.0,249377193.44444445,0.3333333333333333,0.2222222222222222,female,0,30-45,masters
1149,2250,0.0,299020088.881549,0.0774487471526196,0.5694760820045558,0.0,286550857.75519633,0.15242494226327943,-0.41570438799076215,female,0,30-45,bachelors
1150,2251,1.0,303935119.8406466,0.13394919168591224,0.050808314087759814,0.0,310861396.0964286,0.21964285714285714,0.4857142857142857,male,1,45-60,hs
1151,2252,0.0,290105235.2078522,0.09237875288683603,0.3002309468822171,1.0,297908331.84808016,0.2621035058430718,-0.35392320534223703,male,0,30-45,bachelors
1152,2253,0.0,287457960.53255814,0.14883720930232558,0.18604651162790697,0.0,302512899.4040698,0.1511627906976744,-0.19476744186046513,male,0,18-30,hs
1153,2254,0.0,312397021.3630137,0.12100456621004566,0.2648401826484018,1.0,300418218.8523077,0.12615384615384614,-0.3384615384615385,male,0,45-60,masters
